,entity,code,year,adult_literacy_rate__population_15plus_years__both_sexes__pct__lr_ag15t99,youth_literacy_rate__population_15_24_years__male__pct__lr_ag15t24_m,youth_literacy_rate__population_15_24_years__female__pct__lr_ag15t24_f,owid_region
440,Eastern and South-Eastern Asia (SDG),,1998,89.76716,98.19519,97.26268,
441,Eastern and South-Eastern Asia (SDG),,1999,90.08641,98.22033,97.41061,
442,Eastern and South-Eastern Asia (SDG),,2000,90.45192,98.25711,97.41581,
443,Eastern and South-Eastern Asia (SDG),,2001,90.76801,98.26271,97.5457,
444,Eastern and South-Eastern Asia (SDG),,2002,91.12475,98.31304,97.67487,
445,Eastern and South-Eastern Asia (SDG),,2003,91.49954,98.38914,97.89353,
446,Eastern and South-Eastern Asia (SDG),,2004,91.83497,98.47451,98.01609,
447,Eastern and South-Eastern Asia (SDG),,2005,92.17309,98.53169,98.14126,
448,Eastern and South-Eastern Asia (SDG),,2006,92.52596,98.36356,97.96613,
449,Eastern and South-Eastern Asia (SDG),,2007,93.67552,98.70143,98.37064,
450,Eastern and South-Eastern Asia (SDG),,2008,93.98298,99.01506,98.78818,
451,Eastern and South-Eastern Asia (SDG),,2009,94.25554,98.95905,98.78162,
452,Eastern and South-Eastern Asia (SDG),,2010,94.37094,98.90729,98.74636,
453,Eastern and South-Eastern Asia (SDG),,2011,94.03088,98.50358,98.32828,
454,Eastern and South-Eastern Asia (SDG),,2012,94.26621,98.54806,98.39026,
455,Eastern and South-Eastern Asia (SDG),,2013,94.38122,98.566,98.46905,
456,Eastern and South-Eastern Asia (SDG),,2014,94.89836,98.78386,98.74792,
457,Eastern and South-Eastern Asia (SDG),,2015,95.12345,98.86771,98.78167,
458,Eastern and South-Eastern Asia (SDG),,2016,95.33295,98.89226,98.82578,
459,Eastern and South-Eastern Asia (SDG),,2017,95.52963,98.89327,98.84568,
460,Eastern and South-Eastern Asia (SDG),,2018,95.57909,98.79708,98.82176,
461,Eastern and South-Eastern Asia (SDG),,2019,96.02655,99.1361,99.213,
462,Eastern and South-Eastern Asia (SDG),,2020,96.25462,99.24863,99.2941,
463,Eastern and South-Eastern Asia (SDG),,2021,96.39394,99.2751,99.33651,
464,Eastern and South-Eastern Asia (SDG),,2022,96.53545,99.30309,99.39149,
465,Eastern and South-Eastern Asia (SDG),,2023,96.6705,99.32656,99.42854,
466,Ecuador,ECU,1982,84.0,95.0,92.0,South America
467,Ecuador,ECU,1990,88.0,97.0,96.0,South America
468,Ecuador,ECU,2001,91.0,97.6,97.3,South America
469,Ecuador,ECU,2003,,96.5,97.4,South America
470,Ecuador,ECU,2005,,98.3,98.2,South America
471,Ecuador,ECU,2006,,98.3,98.1,South America
472,Ecuador,ECU,2007,92.0,98.2,98.6,South America
473,Ecuador,ECU,2008,92.0,98.4,98.5,South America
474,Ecuador,ECU,2009,92.0,98.7,98.9,South America
475,Ecuador,ECU,2010,92.0,98.5,98.9,South America
476,Ecuador,ECU,2011,92.0,98.6,98.8,South America
477,Ecuador,ECU,2012,92.0,98.8,98.9,South America
478,Ecuador,ECU,2013,93.0,98.6,98.6,South America
479,Ecuador,ECU,2014,94.0,99.0,99.2,South America
480,Ecuador,ECU,2015,94.0,99.3,98.9,South America
481,Ecuador,ECU,2016,94.0,99.0,99.1,South America
482,Ecuador,ECU,2017,93.0,99.1,99.4,South America
483,Ecuador,ECU,2018,,98.9,99.1,South America
484,Ecuador,ECU,2019,,98.2,98.8,South America
485,Ecuador,ECU,2020,94.0,98.5,99.1,South America
486,Ecuador,ECU,2021,94.0,99.0,99.2,South America
487,Ecuador,ECU,2022,94.0,99.0,99.2,South America
488,Ecuador,ECU,2023,,99.0,99.3,South America
489,Egypt,EGY,1976,38.0,63.0,38.0,Africa
490,Egypt,EGY,1986,44.0,71.0,54.0,Africa
491,Egypt,EGY,1996,56.0,79.0,67.0,Africa
492,Egypt,EGY,2000,,,77.19,Africa
493,Egypt,EGY,2005,67.0,90.0,79.0,Africa
494,Egypt,EGY,2006,66.0,88.0,82.0,Africa
495,Egypt,EGY,2010,72.0,91.0,84.0,Africa
496,Egypt,EGY,2012,74.0,92.0,86.0,Africa
497,Egypt,EGY,2013,72.0,94.0,90.0,Africa
498,Egypt,EGY,2014,,,94.08,Africa
499,Egypt,EGY,2017,71.0,89.0,87.0,Africa
500,Egypt,EGY,2022,,95.51,94.82,Africa
501,El Salvador,SLV,1992,74.0,85.0,85.0,North America
502,El Salvador,SLV,2000,,92.2,92.6,North America
503,El Salvador,SLV,2001,,93.5,93.6,North America
504,El Salvador,SLV,2002,,92.9,93.6,North America
505,El Salvador,SLV,2003,,93.3,93.4,North America
506,El Salvador,SLV,2004,,93.7,94.0,North America
507,El Salvador,SLV,2005,,94.9,94.9,North America
508,El Salvador,SLV,2006,84.0,94.4,95.5,North America
509,El Salvador,SLV,2007,82.0,95.2,95.8,North America
510,El Salvador,SLV,2008,84.0,95.0,96.0,North America
511,El Salvador,SLV,2009,84.0,95.1,96.1,North America
512,El Salvador,SLV,2010,84.0,95.7,96.4,North America
513,El Salvador,SLV,2011,85.0,96.0,97.0,North America
514,El Salvador,SLV,2012,,96.7,97.6,North America
515,El Salvador,SLV,2013,87.0,96.9,97.5,North America
516,El Salvador,SLV,2014,,97.3,98.2,North America
517,El Salvador,SLV,2015,88.0,97.5,98.4,North America
518,El Salvador,SLV,2016,88.0,97.7,98.3,North America
519,El Salvador,SLV,2017,88.0,97.8,98.1,North America
520,El Salvador,SLV,2018,89.0,97.7,98.2,North America
521,El Salvador,SLV,2019,89.0,98.0,98.7,North America
522,El Salvador,SLV,2020,90.0,98.3,98.7,North America
523,El Salvador,SLV,2021,,97.8,98.3,North America
524,El Salvador,SLV,2022,,98.0,98.6,North America
525,El Salvador,SLV,2023,90.0,97.6,98.5,North America
526,Equatorial Guinea,GNQ,2000,88.0,98.0,97.0,Africa
527,Eritrea,ERI,2002,53.0,86.0,69.0,Africa
528,Eritrea,ERI,2008,65.0,91.0,83.0,Africa
529,Estonia,EST,1989,100.0,100.0,100.0,Europe
530,Estonia,EST,2000,100.0,100.0,100.0,Europe
531,Estonia,EST,2011,100.0,100.0,100.0,Europe
532,Eswatini,SWZ,1976,55.0,76.0,75.0,Africa
533,Eswatini,SWZ,1986,67.0,83.0,84.0,Africa
534,Eswatini,SWZ,2000,82.0,91.0,93.0,Africa
535,Eswatini,SWZ,2006,,88.81,93.58,Africa
536,Eswatini,SWZ,2010,,,96.32,Africa
537,Eswatini,SWZ,2014,,,100.0,Africa
538,Eswatini,SWZ,2022,90.74702,98.55315,98.77755,Africa
539,Ethiopia,ETH,1994,27.0,39.0,28.0,Africa
540,Ethiopia,ETH,2000,,49.47,27.02,Africa
541,Ethiopia,ETH,2004,36.0,62.0,39.0,Africa
542,Ethiopia,ETH,2005,,60.07,34.06,Africa
543,Ethiopia,ETH,2007,39.0,63.0,47.0,Africa
544,Ethiopia,ETH,2011,,65.08,43.65,Africa
545,Ethiopia,ETH,2016,47.49159,79.13417,64.5676,Africa
546,Ethiopia,ETH,2019,,,70.29423,Africa
547,Europe and Central Asia (WB),,1990,,99.29788,98.59226,
548,Europe and Central Asia (WB),,1991,,99.30632,98.63546,
549,Europe and Central Asia (WB),,1992,,99.14109,98.60188,
550,Europe and Central Asia (WB),,1993,,99.14551,98.64055,
551,Europe and Central Asia (WB),,1994,95.93806,99.15435,98.69671,
552,Europe and Central Asia (WB),,1995,96.06758,99.15745,98.73289,
553,Europe and Central Asia (WB),,1996,96.22135,99.16376,98.77194,
554,Europe and Central Asia (WB),,1997,96.3414,99.16921,98.8102,
555,Europe and Central Asia (WB),,1998,96.48624,99.14203,98.83175,
556,Europe and Central Asia (WB),,1999,96.59245,99.12084,98.84616,
557,Europe and Central Asia (WB),,2000,96.65252,99.27405,98.82764,
558,Europe and Central Asia (WB),,2001,96.7528,99.28998,98.86257,
559,Europe and Central Asia (WB),,2002,96.91116,99.34685,98.91292,
560,Europe and Central Asia (WB),,2003,97.00517,99.34642,98.93462,
561,Europe and Central Asia (WB),,2004,97.09123,99.32986,98.9432,
562,Europe and Central Asia (WB),,2005,97.21017,99.37011,99.01076,
563,Europe and Central Asia (WB),,2006,97.27016,99.38467,99.02952,
564,Europe and Central Asia (WB),,2007,97.35178,99.40214,99.0562,
565,Europe and Central Asia (WB),,2008,97.47324,99.41971,99.08809,
566,Europe and Central Asia (WB),,2009,97.73077,99.5298,99.31396,
567,Europe and Central Asia (WB),,2010,97.89465,99.559,99.38538,
568,Europe and Central Asia (WB),,2011,98.03516,99.59864,99.46198,
569,Europe and Central Asia (WB),,2012,98.13266,99.62316,99.51233,
570,Europe and Central Asia (WB),,2013,98.19623,99.64314,99.5471,
571,Europe and Central Asia (WB),,2014,98.23871,99.66125,99.57678,
572,Europe and Central Asia (WB),,2015,98.28185,99.66372,99.6026,
573,Europe and Central Asia (WB),,2016,98.33891,99.67653,99.6327,
574,Europe and Central Asia (WB),,2017,98.41798,99.68803,99.67333,
575,Europe and Central Asia (WB),,2018,98.50179,99.73709,99.71808,
576,Europe and Central Asia (WB),,2019,98.56401,99.74954,99.74016,
577,Europe and Central Asia (WB),,2020,98.60383,99.73968,99.75049,
578,Europe and Central Asia (WB),,2021,98.64628,99.75074,99.75854,
579,Europe and Central Asia (WB),,2022,98.66442,99.75511,99.76337,
580,Europe and Central Asia (WB),,2023,98.68871,99.75977,99.76482,
581,Europe and Northern America (SDG),,2002,,99.47237,99.50273,
582,Europe and Northern America (SDG),,2003,97.8978,99.48047,99.5103,
583,Europe and Northern America (SDG),,2004,97.95613,99.4866,99.51708,
584,Europe and Northern America (SDG),,2005,98.00925,99.49365,99.51734,
585,Europe and Northern America (SDG),,2006,98.077,99.50642,99.51924,
586,Europe and Northern America (SDG),,2007,,99.5034,99.52847,
587,Europe and Northern America (SDG),,2018,98.61607,99.66694,99.63965,
588,Europe and Northern America (SDG),,2019,98.64308,99.67549,99.64386,
589,Europe and Northern America (SDG),,2020,98.66912,99.66568,99.64667,
590,Europe and Northern America (SDG),,2021,98.69566,99.67509,99.64984,
591,Europe and Northern America (SDG),,2022,98.70273,99.67989,99.65033,
592,Fiji,FJI,2021,,96.11,99.41343,Oceania
593,French Guiana,GUF,1982,83.0,,,
594,Gabon,GAB,1993,72.0,94.0,92.0,Africa
595,Gabon,GAB,2012,,94.88,93.77,Africa
596,Gabon,GAB,2021,88.85834,94.95532,93.04062,Africa
597,Gambia,GMB,2000,37.0,64.0,41.0,Africa
598,Gambia,GMB,2006,,,48.15,Africa
599,Gambia,GMB,2013,,78.39,65.85,Africa
600,Gambia,GMB,2015,51.0,71.0,64.0,Africa
601,Gambia,GMB,2018,53.1602,74.97817,67.01137,Africa
602,Gambia,GMB,2021,51.6374,72.01779,62.55218,Africa
603,Georgia,GEO,2002,100.0,100.0,100.0,Asia
604,Georgia,GEO,2005,,,99.9,Asia
605,Georgia,GEO,2014,100.0,100.0,100.0,Asia
606,Georgia,GEO,2017,99.0,100.0,99.0,Asia
607,Georgia,GEO,2018,99.65366,99.9046,99.94143,Asia
608,Georgia,GEO,2022,100.0,100.0,100.0,Asia
609,Georgia,GEO,2023,99.55547,98.88482,99.8423,Asia
610,Ghana,GHA,2000,58.0,76.0,65.0,Africa
611,Ghana,GHA,2003,,84.77,73.05,Africa
612,Ghana,GHA,2006,,,76.92,Africa
613,Ghana,GHA,2010,71.0,88.0,83.0,Africa
614,Ghana,GHA,2011,,,84.6,Africa
615,Ghana,GHA,2014,,91.17,83.65,Africa
616,Ghana,GHA,2017,64.49239,89.77029,85.2477,Africa
617,Ghana,GHA,2021,76.48568,91.73803,91.30476,Africa
618,Greece,GRC,1981,91.0,99.0,99.0,Europe
619,Greece,GRC,1991,93.0,99.0,99.0,Europe
620,Greece,GRC,2001,96.0,99.0,99.0,Europe
621,Greece,GRC,2009,94.0,100.0,99.0,Europe
622,Grenada,GRD,1970,98.0,99.0,99.0,North America
623,Guadeloupe,GLP,1982,90.0,98.0,99.0,North America
624,Guam,GUM,1980,96.0,95.0,96.0,Oceania
625,Guam,GUM,1990,99.0,100.0,100.0,Oceania
626,Guatemala,GTM,1994,64.0,82.0,71.0,North America
627,Guatemala,GTM,2000,,87.7,76.3,North America
628,Guatemala,GTM,2002,69.0,86.0,78.0,North America
629,Guatemala,GTM,2006,,91.4,84.8,North America
630,Guatemala,GTM,2012,78.0,95.0,92.0,North America
631,Guatemala,GTM,2013,77.0,94.0,90.0,North America
632,Guatemala,GTM,2014,81.0,94.9,91.9,North America
633,Guatemala,GTM,2015,80.19509,96.67467,93.61574,North America
634,Guatemala,GTM,2018,81.0,95.0,94.0,North America
635,Guatemala,GTM,2022,83.03117,95.85535,94.21057,North America
636,Guatemala,GTM,2023,,97.3,96.7,North America
637,Guinea,GIN,1996,21.0,44.0,13.0,Africa
638,Guinea,GIN,2003,30.0,59.0,34.0,Africa
639,Guinea,GIN,2005,,64.19,24.12,Africa
640,Guinea,GIN,2010,25.0,38.0,22.0,Africa
641,Guinea,GIN,2012,,71.69,37.24,Africa
642,Guinea,GIN,2014,32.0,57.0,37.0,Africa
643,Guinea,GIN,2016,,,46.62764,Africa
644,Guinea,GIN,2018,40.0,70.0,43.0,Africa
645,Guinea-Bissau,GNB,1979,20.0,60.0,18.0,Africa
646,Guinea-Bissau,GNB,2000,41.0,75.0,46.0,Africa
647,Guinea-Bissau,GNB,2006,,,35.78,Africa
648,Guinea-Bissau,GNB,2014,,,100.0,Africa
649,Guinea-Bissau,GNB,2019,54.88232,81.83359,68.58931,Africa
650,Guinea-Bissau,GNB,2022,63.93413,86.19711,78.26567,Africa
651,Guyana,GUY,2006,,,100.0,South America
652,Guyana,GUY,2009,,95.71,95.91,South America
653,Guyana,GUY,2014,,,100.0,South America
654,Guyana,GUY,2020,85.63835,99.26508,99.02955,South America
655,Haiti,HTI,1982,35.0,51.0,51.0,North America
656,Haiti,HTI,2003,59.0,83.0,81.0,North America
657,Haiti,HTI,2012,,86.55,84.3,North America
658,Haiti,HTI,2017,68.00986,88.38471,89.32992,North America
659,High-income countries,,2004,,98.8447,98.70911,
660,High-income countries,,2005,,98.89156,98.75847,
661,High-income countries,,2020,,99.22166,99.28018,
662,High-income countries,,2021,,99.27138,99.30231,
663,Honduras,HND,2001,80.0,89.7,92.7,North America
664,Honduras,HND,2004,,90.2,91.5,North America
665,Honduras,HND,2005,,89.9,93.6,North America
666,Honduras,HND,2007,84.0,93.0,95.0,North America
667,Honduras,HND,2009,,92.6,95.2,North America
668,Honduras,HND,2010,85.0,94.4,95.9,North America
669,Honduras,HND,2011,85.0,94.9,96.9,North America
670,Honduras,HND,2012,85.0,94.0,96.0,North America
671,Honduras,HND,2013,85.0,93.9,96.3,North America
672,Honduras,HND,2014,87.0,95.0,96.3,North America
673,Honduras,HND,2015,88.0,95.0,97.0,North America
674,Honduras,HND,2016,89.0,94.9,97.2,North America
675,Honduras,HND,2018,87.0,94.9,98.2,North America
676,Honduras,HND,2019,89.0,94.8,97.3,North America
677,Honduras,HND,2023,,94.6,96.5,North America
678,Hungary,HUN,1980,99.0,99.0,99.0,Europe
679,India,IND,1981,41.0,66.0,40.0,Asia
680,India,IND,1991,48.0,74.0,49.0,Asia
681,India,IND,2001,61.0,84.0,68.0,Asia
682,India,IND,2006,63.0,88.0,74.0,Asia
683,India,IND,2011,69.0,90.0,82.0,Asia
684,India,IND,2016,,93.55494,86.73757,Asia
685,India,IND,2020,,99.07,90.95,Asia
686,India,IND,2022,76.0,97.0,96.0,Asia
687,India,IND,2023,82.0,98.0,96.0,Asia
688,Indonesia,IDN,1980,67.0,90.0,82.0,Asia
689,Indonesia,IDN,1990,82.0,97.0,95.0,Asia
690,Indonesia,IDN,2004,90.0,99.0,99.0,Asia
691,Indonesia,IDN,2006,92.0,97.0,96.0,Asia
692,Indonesia,IDN,2008,92.0,100.0,99.0,Asia
693,Indonesia,IDN,2009,93.0,100.0,99.0,Asia
694,Indonesia,IDN,2011,93.0,99.0,99.0,Asia
695,Indonesia,IDN,2014,95.0,100.0,100.0,Asia
696,Indonesia,IDN,2015,95.0,100.0,100.0,Asia
697,Indonesia,IDN,2016,95.0,100.0,100.0,Asia
698,Indonesia,IDN,2017,,99.93,99.29,Asia
699,Indonesia,IDN,2018,96.0,100.0,100.0,Asia
700,Indonesia,IDN,2020,96.0,100.0,100.0,Asia
701,Indonesia,IDN,2022,,92.91,94.72,Asia
702,Iran,IRN,1976,37.0,71.0,42.0,Asia
703,Iran,IRN,1986,52.0,85.0,66.0,Asia
704,Iran,IRN,1991,66.0,92.0,81.0,Asia
705,Iran,IRN,1996,73.0,96.0,91.0,Asia
706,Iran,IRN,2002,77.0,,,
707,Iran,IRN,2005,82.0,98.0,97.0,Asia
708,Iran,IRN,2006,82.0,97.0,96.0,Asia
709,Iran,IRN,2008,83.0,98.0,97.0,Asia
710,Iran,IRN,2012,84.0,98.0,98.0,Asia
711,Iran,IRN,2013,85.0,98.0,97.0,Asia
712,Iran,IRN,2014,85.0,98.0,98.0,Asia
713,Iran,IRN,2016,86.0,98.0,98.0,Asia
714,Iraq,IRQ,2000,74.0,89.0,80.0,Asia
715,Iraq,IRQ,2006,,,72.85,Asia
716,Iraq,IRQ,2011,,,71.93,Asia
717,Iraq,IRQ,2012,77.0,87.0,79.0,Asia
718,Iraq,IRQ,2014,82.0,92.0,86.0,Asia
719,Iraq,IRQ,2016,83.0,93.0,88.0,Asia
720,Iraq,IRQ,2017,86.0,95.0,92.0,Asia
721,Iraq,IRQ,2018,,,87.38115,Asia
722,Israel,ISR,1983,92.0,99.0,98.0,Asia
723,Italy,ITA,1981,96.0,100.0,100.0,Europe
724,Italy,ITA,2001,98.0,100.0,100.0,Europe
725,Italy,ITA,2011,99.0,100.0,100.0,Europe
726,Italy,ITA,2019,99.0,100.0,100.0,Europe
727,Jamaica,JAM,1999,80.0,87.0,96.0,North America
728,Jamaica,JAM,2005,,,99.77,North America
729,Jamaica,JAM,2011,,,99.72,North America
730,Jamaica,JAM,2022,,88.23,99.29619,North America
731,Jordan,JOR,1979,67.0,96.0,85.0,Asia
732,Jordan,JOR,2003,90.0,99.0,99.0,Asia
733,Jordan,JOR,2005,91.0,99.0,99.0,Asia
734,Jordan,JOR,2007,92.0,99.0,99.0,Asia
735,Jordan,JOR,2010,93.0,99.0,99.0,Asia
736,Jordan,JOR,2011,96.0,99.0,99.0,Asia
737,Jordan,JOR,2012,98.0,99.0,99.0,Asia
738,Jordan,JOR,2018,95.43145,97.42178,95.90284,Asia
739,Jordan,JOR,2023,95.0,99.0,99.0,Asia
740,Kazakhstan,KAZ,1989,98.0,100.0,99.0,Asia
741,Kazakhstan,KAZ,1999,100.0,100.0,100.0,Asia
742,Kazakhstan,KAZ,2006,,,100.0,Asia
743,Kazakhstan,KAZ,2009,100.0,100.0,100.0,Asia
744,Kazakhstan,KAZ,2015,,,100.0,Asia
745,Kenya,KEN,2000,82.0,93.0,92.0,Africa
746,Kenya,KEN,2014,,94.02,92.31,Africa
747,Kenya,KEN,2022,,96.14752,95.28072,Africa
748,Kiribati,KIR,2018,97.95971,95.83073,98.50159,Oceania
749,Kuwait,KWT,1975,60.0,78.0,66.0,Asia
750,Kuwait,KWT,1980,68.0,81.0,76.0,Asia
751,Kuwait,KWT,1985,74.0,91.0,84.0,Asia
752,Kuwait,KWT,1995,78.0,94.0,90.0,Asia
753,Kuwait,KWT,2005,93.0,100.0,100.0,Asia
754,Kuwait,KWT,2006,93.0,99.0,98.0,Asia
755,Kuwait,KWT,2007,94.0,98.0,99.0,Asia
756,Kuwait,KWT,2008,94.0,99.0,99.0,Asia
757,Kuwait,KWT,2010,94.0,99.0,99.0,Asia
758,Kuwait,KWT,2012,96.0,99.0,99.0,Asia
759,Kuwait,KWT,2013,96.0,99.0,99.0,Asia
760,Kuwait,KWT,2015,96.0,99.0,99.0,Asia
761,Kuwait,KWT,2017,96.0,99.0,99.0,Asia
762,Kuwait,KWT,2018,96.0,99.0,100.0,Asia
763,Kuwait,KWT,2020,96.0,99.0,100.0,Asia
764,Kyrgyzstan,KGZ,1999,99.0,100.0,100.0,Asia
765,Kyrgyzstan,KGZ,2009,99.0,100.0,100.0,Asia
766,Kyrgyzstan,KGZ,2014,,,99.79,Asia
767,Laos,LAO,1995,60.0,79.0,64.0,Asia
768,Laos,LAO,2000,70.0,88.0,74.0,Asia
769,Laos,LAO,2001,69.0,83.0,75.0,Asia
770,Laos,LAO,2005,73.0,89.0,79.0,Asia
771,Laos,LAO,2006,,,67.08,Asia
772,Laos,LAO,2015,85.0,94.0,91.0,Asia
773,Laos,LAO,2017,,91.20028,84.4665,Asia
774,Latin America and Caribbean (WB),,1974,78.71795,88.63645,86.80742,
775,Latin America and Caribbean (WB),,1975,78.73743,88.6294,86.82453,
776,Latin America and Caribbean (WB),,1976,79.0867,88.74199,87.22708,
777,Latin America and Caribbean (WB),,1977,79.48948,88.82863,87.67547,
778,Latin America and Caribbean (WB),,1978,79.92699,88.91357,88.15921,
779,Latin America and Caribbean (WB),,1979,80.32272,88.90134,88.52984,
780,Latin America and Caribbean (WB),,1980,80.67739,88.79192,88.78442,
781,Latin America and Caribbean (WB),,1981,81.07406,88.80603,89.15248,
782,Latin America and Caribbean (WB),,1982,81.46111,88.80645,89.50078,
783,Latin America and Caribbean (WB),,1983,81.84256,88.81133,89.84306,
784,Latin America and Caribbean (WB),,1984,82.21321,88.83096,90.18232,
785,Latin America and Caribbean (WB),,1985,82.57384,88.86339,90.52011,
786,Latin America and Caribbean (WB),,1986,82.92527,88.89468,90.81932,
787,Latin America and Caribbean (WB),,1987,83.21761,89.05892,90.99998,
788,Latin America and Caribbean (WB),,1988,83.70771,89.28155,91.37462,
789,Latin America and Caribbean (WB),,1989,84.1495,89.48341,91.8275,
790,Latin America and Caribbean (WB),,1990,84.46787,89.62017,92.22177,
791,Latin America and Caribbean (WB),,1991,85.06639,90.36628,92.7117,
792,Latin America and Caribbean (WB),,1992,85.66554,91.10965,93.19154,
793,Latin America and Caribbean (WB),,1993,86.25491,91.85488,93.63161,
794,Latin America and Caribbean (WB),,1994,86.83326,92.59584,94.06351,
795,Latin America and Caribbean (WB),,1995,87.40622,93.34082,94.48672,
796,Latin America and Caribbean (WB),,1996,87.77912,93.67079,94.78791,
797,Latin America and Caribbean (WB),,1997,88.04446,93.85517,94.84745,
798,Latin America and Caribbean (WB),,1998,88.39903,94.119,95.06855,
799,Latin America and Caribbean (WB),,1999,88.71655,94.31359,95.3088,
800,Latin America and Caribbean (WB),,2000,89.01666,94.49998,95.52891,
801,Latin America and Caribbean (WB),,2001,89.17575,94.66916,95.67047,
802,Latin America and Caribbean (WB),,2002,89.44306,95.12653,96.00816,
803,Latin America and Caribbean (WB),,2003,90.0959,95.97106,96.6719,
804,Latin America and Caribbean (WB),,2004,90.37227,96.02989,96.85742,
805,Latin America and Caribbean (WB),,2005,90.33941,96.22208,97.04138,
806,Latin America and Caribbean (WB),,2006,90.54231,96.45865,97.0112,
807,Latin America and Caribbean (WB),,2007,91.39063,96.67873,97.20545,
808,Latin America and Caribbean (WB),,2008,91.68934,96.89331,97.37636,
809,Latin America and Caribbean (WB),,2009,91.86467,97.12293,97.56849,
810,Latin America and Caribbean (WB),,2010,91.78517,96.99602,97.63176,
811,Latin America and Caribbean (WB),,2011,92.49057,97.45808,98.0236,
812,Latin America and Caribbean (WB),,2012,92.79948,97.6563,98.15077,
813,Latin America and Caribbean (WB),,2013,92.78406,97.62371,98.11869,
814,Latin America and Caribbean (WB),,2014,93.28205,97.99299,98.40585,
815,Latin America and Caribbean (WB),,2015,93.42686,98.05344,98.47674,
816,Latin America and Caribbean (WB),,2016,93.86832,98.18215,98.59893,
817,Latin America and Caribbean (WB),,2017,93.89947,98.19944,98.55822,
818,Latin America and Caribbean (WB),,2018,94.08591,98.28612,98.63194,
819,Latin America and Caribbean (WB),,2019,94.25567,98.33218,98.67044,
820,Latin America and Caribbean (WB),,2020,94.31331,98.32484,98.66679,
821,Latin America and Caribbean (WB),,2021,94.49382,98.37138,98.72587,
822,Latin America and Caribbean (WB),,2022,94.64692,98.43216,98.77126,
823,Latin America and Caribbean (WB),,2023,94.79001,98.45885,98.80875,
824,Latin America and the Caribbean (SDG),,1974,78.71851,88.63671,86.8078,
825,Latin America and the Caribbean (SDG),,1975,78.73799,88.62967,86.82491,
826,Latin America and the Caribbean (SDG),,1976,79.08725,88.74226,87.22744,
827,Latin America and the Caribbean (SDG),,1977,79.49001,88.82889,87.67581,
828,Latin America and the Caribbean (SDG),,1978,79.9275,88.91384,88.15953,
829,Latin America and the Caribbean (SDG),,1979,80.32321,88.90161,88.53014,
830,Latin America and the Caribbean (SDG),,1980,80.67787,88.7922,88.78471,
831,Latin America and the Caribbean (SDG),,1981,81.07452,88.8063,89.15275,
832,Latin America and the Caribbean (SDG),,1982,81.46156,88.80672,89.50103,
833,Latin America and the Caribbean (SDG),,1983,81.84299,88.81159,89.84329,
834,Latin America and the Caribbean (SDG),,1984,82.21363,88.83121,90.18253,
835,Latin America and the Caribbean (SDG),,1985,82.57424,88.86364,90.52032,
836,Latin America and the Caribbean (SDG),,1986,82.92566,88.89493,90.81951,
837,Latin America and the Caribbean (SDG),,1987,83.21799,89.05918,91.00017,
838,Latin America and the Caribbean (SDG),,1988,83.70807,89.2818,91.3748,
839,Latin America and the Caribbean (SDG),,1989,84.14984,89.48365,91.82766,
840,Latin America and the Caribbean (SDG),,1990,84.4682,89.6204,92.22191,
841,Latin America and the Caribbean (SDG),,1991,85.0667,90.36647,92.71183,
842,Latin America and the Caribbean (SDG),,1992,85.66582,91.10981,93.19165,
843,Latin America and the Caribbean (SDG),,1993,86.25516,91.85501,93.63171,
844,Latin America and the Caribbean (SDG),,1994,86.83348,92.59595,94.06359,
845,Latin America and the Caribbean (SDG),,1995,87.40642,93.34091,94.48679,
846,Latin America and the Caribbean (SDG),,1996,87.77931,93.67088,94.78797,
847,Latin America and the Caribbean (SDG),,1997,88.04464,93.85525,94.84751,
848,Latin America and the Caribbean (SDG),,1998,88.3992,94.11908,95.06861,
849,Latin America and the Caribbean (SDG),,1999,88.71671,94.31367,95.30886,
850,Latin America and the Caribbean (SDG),,2000,89.01682,94.50005,95.52896,
851,Latin America and the Caribbean (SDG),,2001,89.17591,94.66923,95.67052,
852,Latin America and the Caribbean (SDG),,2002,89.44321,95.1266,96.00821,
853,Latin America and the Caribbean (SDG),,2003,90.09602,95.97111,96.67193,
854,Latin America and the Caribbean (SDG),,2004,90.37239,96.02994,96.85745,
855,Latin America and the Caribbean (SDG),,2005,90.33953,96.22213,97.04141,
856,Latin America and the Caribbean (SDG),,2006,90.54242,96.45869,97.01123,
857,Latin America and the Caribbean (SDG),,2007,91.39071,96.67877,97.20547,
858,Latin America and the Caribbean (SDG),,2008,91.68941,96.89334,97.37639,
859,Latin America and the Caribbean (SDG),,2009,91.86474,97.12295,97.56851,
860,Latin America and the Caribbean (SDG),,2010,91.78525,96.99604,97.63178,
861,Latin America and the Caribbean (SDG),,2011,92.49063,97.4581,98.02361,
862,Latin America and the Caribbean (SDG),,2012,92.79953,97.65631,98.15077,
863,Latin America and the Caribbean (SDG),,2013,92.78411,97.62372,98.11869,
864,Latin America and the Caribbean (SDG),,2014,93.28208,97.99299,98.40585,
865,Latin America and the Caribbean (SDG),,2015,93.42689,98.05344,98.47674,
866,Latin America and the Caribbean (SDG),,2016,93.86834,98.18215,98.59892,
867,Latin America and the Caribbean (SDG),,2017,93.89949,98.19944,98.55821,
868,Latin America and the Caribbean (SDG),,2018,94.08592,98.28611,98.63194,
869,Latin America and the Caribbean (SDG),,2019,94.25568,98.33217,98.67043,
870,Latin America and the Caribbean (SDG),,2020,94.31331,98.32483,98.66678,
